Date,Series,Open,High,Low,Prev_Close,Ltp,Close,Vwap,52W_H,52W_L,Volume,Value,No_Of_Trades,Day,Month,Year,Percent_Change_In_Price,Momentum_Indicator,High_Low_Change,High_Open_Change,Low_Open_Change
2022-06-27,GB,4890.0,4910.0,4890.0,4902.5,4910.0,4910.0,4900.95,5040.0,4562.0,42,205840.0,3,27,6,2022,0.0,0.00408997955010225,0.00408997955010225,0.00408997955010225,0.0
2022-06-23,GB,4925.0,4940.0,4875.0,4950.0,4875.0,4902.5,4919.0,5040.0,4562.0,5,24595.0,4,23,6,2022,-0.0015274949083503575,-0.004568527918781726,0.013333333333333334,0.003045685279187817,-0.01015228426395939
2022-06-21,GB,4915.0,4950.0,4915.0,4966.0,4950.0,4950.0,4932.5,5040.0,4562.0,2,9865.0,2,21,6,2022,0.009688934217236156,0.007121057985757884,0.007121057985757884,0.007121057985757884,0.0
2022-06-17,GB,4966.0,4966.0,4966.0,4910.0,4966.0,4966.0,4966.0,5040.0,4562.0,14,69524.0,3,17,6,2022,0.003232323232323253,0.0,0.0,0.0,0.0
2022-06-15,GB,4890.0,4910.0,4890.0,4910.0,4910.0,4910.0,4908.18,5040.0,4562.0,11,53990.0,2,15,6,2022,-0.011276681433749491,0.00408997955010225,0.00408997955010225,0.00408997955010225,0.0
2022-06-13,GB,4910.0,4910.0,4910.0,4905.0,4910.0,4910.0,4910.0,5040.0,4562.0,5,24550.0,1,13,6,2022,0.0,0.0,0.0,0.0,0.0
2022-06-10,GB,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,4905.0,5040.0,4562.0,1,4905.0,1,10,6,2022,-0.0010183299389001643,0.0,0.0,0.0,0.0
2022-06-09,GB,4905.0,4905.0,4905.0,4901.0,4905.0,4905.0,4905.0,5040.0,4562.0,1,4905.0,1,9,6,2022,0.0,0.0,0.0,0.0,0.0
2022-06-08,GB,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,4901.0,5040.0,4562.0,1,4901.0,1,8,6,2022,-0.0008154943934760572,0.0,0.0,0.0,0.0
2022-06-06,GB,4901.0,4901.0,4901.0,4920.0,4901.0,4901.0,4901.0,5040.0,4562.0,4,19604.0,2,6,6,2022,0.0,0.0,0.0,0.0,0.0
2022-06-03,GB,4920.0,4920.0,4920.0,4950.0,4920.0,4920.0,4920.0,5040.0,4562.0,26,127920.0,1,3,6,2022,0.0038767598449296337,0.0,0.0,0.0,0.0
2022-05-31,GB,4880.0,4950.0,4880.0,4915.0,4950.0,4950.0,4888.89,5040.0,4562.0,27,132000.0,3,31,5,2022,0.0060975609756097615,0.014344262295081968,0.014344262295081968,0.014344262295081968,0.0
2022-05-30,GB,4915.0,4915.0,4915.0,4950.0,4915.0,4915.0,4915.0,5040.0,4562.0,15,73725.0,2,30,5,2022,-0.007070707070707116,0.0,0.0,0.0,0.0
2022-05-27,GB,4950.0,4950.0,4950.0,4901.0,4950.0,4950.0,4950.0,5040.0,4562.0,10,49500.0,1,27,5,2022,0.007121057985757906,0.0,0.0,0.0,0.0
2022-05-23,GB,4901.0,4901.0,4901.0,4830.05,4901.0,4901.0,4901.0,5040.0,4562.0,2,9802.0,2,23,5,2022,-0.009898989898989852,0.0,0.0,0.0,0.0
2022-05-17,GB,4830.05,4830.05,4830.05,4840.0,4830.05,4830.05,4830.05,5040.0,4562.0,2,9660.1,1,17,5,2022,-0.014476637420934413,0.0,0.0,0.0,0.0
2022-05-09,GB,4825.0,4840.0,4825.0,4850.0,4840.0,4840.0,4828.0,5040.0,4562.0,5,24140.0,2,9,5,2022,0.0020600200826077497,0.0031088082901554403,0.0031088082901554403,0.0031088082901554403,0.0
2022-05-06,GB,4850.0,4850.0,4850.0,4820.0,4850.0,4850.0,4850.0,5040.0,4562.0,2,9700.0,1,6,5,2022,0.0020661157024792765,0.0,0.0,0.0,0.0
2022-05-05,GB,4820.0,4820.0,4820.0,4803.0,4820.0,4820.0,4820.0,5040.0,4562.0,1,4820.0,1,5,5,2022,-0.006185567010309256,0.0,0.0,0.0,0.0
2022-05-02,GB,4803.0,4803.0,4803.0,4850.0,4803.0,4803.0,4803.0,5040.0,4562.0,1,4803.0,1,2,5,2022,-0.003526970954356834,0.0,0.0,0.0,0.0
2022-04-26,GB,4850.0,4850.0,4850.0,4999.0,4850.0,4850.0,4850.0,5040.0,4562.0,1,4850.0,1,26,4,2022,0.00978555069748066,0.0,0.0,0.0,0.0
2022-04-22,GB,4999.0,5025.0,4999.0,5000.0,4999.0,4999.0,5006.29,5040.0,4562.0,7,35044.0,6,22,4,2022,0.03072164948453615,0.0,0.005201040208041608,0.005201040208041608,0.0
2022-04-20,GB,5000.0,5000.0,5000.0,4938.32,5000.0,5000.0,5000.0,5040.0,4562.0,1,5000.0,1,20,4,2022,0.0002000400080015563,0.0,0.0,0.0,0.0
2022-04-19,GB,4950.05,4950.05,4930.5,4983.0,4930.5,4938.32,4940.28,5040.0,4562.0,6,29641.65,4,19,4,2022,-0.012336000000000014,-0.0023696730336058166,0.003965115099888486,0.0,-0.003949455056009572
2022-04-18,GB,4983.0,4983.0,4983.0,4999.0,4983.0,4983.0,4983.0,5040.0,4562.0,3,14949.0,1,18,4,2022,0.009047611333409034,0.0,0.0,0.0,0.0
2022-04-13,GB,5025.0,5025.0,4999.0,4999.0,4999.0,4999.0,5007.67,5040.0,4562.0,3,15023.0,3,13,4,2022,0.0032109171182019836,-0.005174129353233831,0.005201040208041608,0.0,-0.005174129353233831
2022-04-11,GB,4999.0,4999.0,4999.0,4885.0,4999.0,4999.0,4999.0,5040.0,4562.0,1,4999.0,1,11,4,2022,0.0,0.0,0.0,0.0,0.0
2022-04-07,GB,4835.0,4885.0,4831.0,4801.0,4885.0,4885.0,4859.73,5040.0,4550.01,11,53457.0,6,7,4,2022,-0.022804560912182414,0.010341261633919338,0.011177809977230387,0.010341261633919338,-0.000827300930713547
2022-04-05,GB,4801.0,4801.0,4801.0,4751.0,4801.0,4801.0,4801.0,5040.0,4550.01,3,14403.0,1,5,4,2022,-0.017195496417604872,0.0,0.0,0.0,0.0
2022-04-04,GB,4800.0,4851.0,4720.0,4900.0,4751.0,4751.0,4788.69,5040.0,4550.01,13,62253.0,9,4,4,2022,-0.010414496979795906,-0.010208333333333333,0.027754237288135593,0.010625,-0.016666666666666666
2022-04-01,GB,4900.0,4900.0,4900.0,4850.0,4900.0,4900.0,4900.0,5040.0,4550.01,1,4900.0,1,1,4,2022,0.03136181856451281,0.0,0.0,0.0,0.0
2022-03-31,GB,4850.0,4850.0,4850.0,4850.0,4850.0,4850.0,4850.0,5040.0,4550.01,9,43650.0,3,31,3,2022,-0.010204081632653073,0.0,0.0,0.0,0.0
2022-03-30,GB,4850.0,4850.0,4850.0,4875.0,4850.0,4850.0,4850.0,5040.0,4550.01,18,87300.0,3,30,3,2022,0.0,0.0,0.0,0.0,0.0
2022-03-29,GB,4850.0,4875.0,4850.0,4809.0,4875.0,4875.0,4870.83,5040.0,4550.01,12,58450.0,3,29,3,2022,0.005154639175257714,0.005154639175257732,0.005154639175257732,0.005154639175257732,0.0
2022-03-28,GB,4800.0,4809.0,4800.0,4801.01,4809.0,4809.0,4802.17,5040.0,4550.01,18,86439.07,14,28,3,2022,-0.0135384615384615,0.001875,0.001875,0.001875,0.0
2022-03-24,GB,4801.01,4801.01,4801.01,4770.0,4801.01,4801.01,4801.01,5040.0,4550.01,2,9602.02,1,24,3,2022,-0.001661468080682016,0.0,0.0,0.0,0.0
2022-03-21,GB,4770.0,4770.0,4770.0,4751.0,4770.0,4770.0,4770.0,5040.0,4550.01,2,9540.0,1,21,3,2022,-0.00645905757330234,0.0,0.0,0.0,0.0
2022-03-16,GB,4751.0,4751.0,4751.0,4751.0,4751.0,4751.0,4751.0,5040.0,4550.01,2,9502.0,2,16,3,2022,-0.0039832285115304344,0.0,0.0,0.0,0.0
2022-03-11,GB,4751.0,4751.0,4751.0,4760.01,4751.0,4751.0,4751.0,5040.0,4550.01,10,47510.0,1,11,3,2022,0.0,0.0,0.0,0.0,0.0
2022-03-10,GB,4800.0,4850.0,4760.01,5030.05,4760.01,4760.01,4810.84,5040.0,4550.01,12,57730.03,3,10,3,2022,0.0018964428541359268,-0.008331249999999955,0.01890542246759981,0.010416666666666666,-0.008331249999999955
2022-03-09,GB,5000.0,5030.05,5000.0,5000.0,5030.05,5030.05,5028.55,5040.0,4550.01,60,301712.85,5,9,3,2022,0.0567309732542578,0.006010000000000036,0.006010000000000036,0.006010000000000036,0.0
2022-03-08,GB,5039.0,5040.0,5000.0,4950.0,5000.0,5000.0,5028.76,5040.0,4550.01,168,844831.0,11,8,3,2022,-0.005974095684933567,-0.007739630879142687,0.008,0.00019845207382417147,-0.007739630879142687
2022-03-07,GB,4885.0,4950.0,4885.0,4870.0,4950.0,4950.0,4916.25,4950.0,4550.01,72,353970.0,9,7,3,2022,-0.010000000000000009,0.01330603889457523,0.01330603889457523,0.01330603889457523,0.0
2022-03-04,GB,4869.9,4870.0,4869.9,4669.0,4870.0,4870.0,4869.93,4948.0,4550.01,31,150967.9,3,4,3,2022,-0.016161616161616155,2.0534302552488512e-05,2.0534302552488512e-05,2.0534302552488512e-05,0.0
2022-03-02,GB,4800.0,4800.0,4669.0,4700.0,4669.0,4669.0,4712.67,4948.0,4550.01,3,14138.0,2,2,3,2022,-0.04127310061601641,-0.027291666666666665,0.028057399871492826,0.0,-0.027291666666666665
2022-02-24,GB,4700.0,4700.0,4699.0,4700.0,4700.0,4700.0,4699.86,4948.0,4550.01,7,32899.0,3,24,2,2022,0.0066395373741701125,0.0,0.00021281123643328368,0.0,-0.0002127659574468085
2022-02-23,GB,4694.0,4700.0,4694.0,4670.0,4700.0,4700.0,4699.4,4948.0,4550.01,10,46994.0,3,23,2,2022,0.0,0.0012782275244993609,0.0012782275244993609,0.0012782275244993609,0.0
2022-02-22,GB,4646.0,4670.0,4645.0,4645.0,4670.0,4670.0,4648.25,4948.0,4550.01,8,37186.0,4,22,2,2022,-0.006382978723404209,0.005165733964700818,0.005382131324004306,0.005165733964700818,-0.00021523891519586742
2022-02-16,GB,4645.0,4645.0,4645.0,4646.0,4645.0,4645.0,4645.0,4948.0,4550.01,4,18580.0,1,16,2,2022,-0.005353319057815886,0.0,0.0,0.0,0.0
2022-02-11,GB,4620.0,4646.0,4620.0,4612.0,4646.0,4646.0,4623.51,4948.0,4550.01,35,161823.0,6,11,2,2022,0.00021528525296021783,0.005627705627705628,0.005627705627705628,0.005627705627705628,0.0
2022-02-10,GB,4612.0,4612.0,4612.0,4674.0,4612.0,4612.0,4612.0,4948.0,4550.01,3,13836.0,1,10,2,2022,-0.00731812311665947,0.0,0.0,0.0,0.0
2022-02-07,GB,4562.0,4678.0,4562.0,4640.0,4678.0,4674.0,4610.6,4948.0,4550.01,20,92212.0,6,7,2,2022,0.013443191673894184,0.024550635686102586,0.025427444103463395,0.025427444103463395,0.0
2022-02-03,GB,4640.0,4640.0,4640.0,4640.0,4640.0,4640.0,4640.0,4949.0,4550.01,1,4640.0,1,3,2,2022,-0.007274283269148474,0.0,0.0,0.0,0.0
2022-01-28,GB,4640.0,4640.0,4640.0,4640.0,4640.0,4640.0,4640.0,4949.0,4550.01,2,9280.0,2,28,1,2022,0.0,0.0,0.0,0.0,0.0
2022-01-25,GB,4612.01,4672.01,4612.01,4651.0,4640.0,4640.0,4641.01,4949.0,4550.01,4,18564.02,3,25,1,2022,0.0,0.0060689374047323795,0.013009512121612919,0.013009512121612919,0.0
2022-01-21,GB,4651.0,4651.0,4651.0,4642.01,4651.0,4651.0,4651.0,4950.0,4550.01,1,4651.0,1,21,1,2022,0.0023706896551725087,0.0,0.0,0.0,0.0
2022-01-20,GB,4642.01,4642.01,4642.01,4655.0,4642.01,4642.01,4642.01,4950.0,4550.01,8,37136.08,3,20,1,2022,-0.0019329176521177827,0.0,0.0,0.0,0.0
2022-01-17,GB,4655.0,4655.0,4655.0,4655.05,4655.0,4655.0,4655.0,4950.0,4550.01,4,18620.0,2,17,1,2022,0.0027983567463232273,0.0,0.0,0.0,0.0
2022-01-14,GB,4655.05,4655.05,4655.05,4653.01,4655.05,4655.05,4655.05,4950.0,4550.01,2,9310.1,1,14,1,2022,1.074113856081027e-05,0.0,0.0,0.0,0.0
2022-01-13,GB,4653.01,4653.01,4653.01,4645.0,4653.01,4653.01,4653.01,4950.0,4550.01,1,4653.01,1,13,1,2022,-0.00043823374614659905,0.0,0.0,0.0,0.0
2022-01-11,GB,4650.0,4650.0,4645.0,4650.0,4645.0,4645.0,4648.33,4950.0,4550.01,15,69725.0,4,11,1,2022,-0.0017214663196511992,-0.001075268817204301,0.001076426264800861,0.0,-0.001075268817204301
2022-01-07,GB,4650.0,4650.0,4650.0,4791.0,4650.0,4650.0,4650.0,5004.0,4550.01,4,18600.0,1,7,1,2022,0.0010764262648008671,0.0,0.0,0.0,0.0
2022-01-06,GB,4791.0,4791.0,4791.0,4642.0,4791.0,4791.0,4791.0,5004.0,4550.01,1,4791.0,1,6,1,2022,0.030322580645161246,0.0,0.0,0.0,0.0
2022-01-04,GB,4647.0,4647.0,4642.0,4642.0,4642.0,4642.0,4643.67,5004.0,4550.01,15,69655.0,3,4,1,2022,-0.03109997912753082,-0.0010759629868732515,0.001077121930202499,0.0,-0.0010759629868732515
2023-12-28,GB,6248.0,6340.0,6200.0,6203.69,6340.0,6340.0,6282.0,6340.0,5200.0,4,25128.0,3,28,12,2023,0.3657906074967687,0.0147247119078105,0.02258064516129032,0.0147247119078105,-0.0076824583866837385
2023-12-27,GB,6185.0,6248.0,6168.01,6168.0,6200.0,6203.69,6194.72,6250.0,5200.0,18,111505.04,5,27,12,2023,-0.021500000000000075,0.003021827000808343,0.012968526315618779,0.010185933710590138,-0.0027469684721099083
2023-12-26,GB,6168.0,6168.0,6168.0,6230.0,6168.0,6168.0,6168.0,6250.0,5200.0,1,6168.0,1,26,12,2023,-0.005753027633553565,0.0,0.0,0.0,0.0
2023-12-22,GB,6125.0,6230.0,6120.0,6120.0,6230.0,6230.0,6122.94,6250.0,5200.0,51,312270.0,6,22,12,2023,0.010051880674448732,0.017142857142857144,0.017973856209150325,0.017142857142857144,-0.0008163265306122449
2023-12-21,GB,6199.0,6199.5,6120.0,6159.0,6120.0,6120.0,6196.75,6250.0,5200.0,126,780791.1,13,21,12,2023,-0.017656500802568198,-0.012743990966284884,0.012990196078431373,8.065817067268914e-05,-0.012743990966284884
2023-12-18,GB,6199.0,6199.0,6102.01,6150.0,6159.0,6159.0,6132.25,6250.0,5200.0,32,196232.15,8,18,12,2023,0.0063725490196078205,-0.006452653653815131,0.015894762545456298,0.0,-0.015646071947088204
2023-12-15,GB,6150.0,6150.0,6150.0,6149.0,6150.0,6150.0,6150.0,6250.0,5200.0,50,307500.0,2,15,12,2023,-0.00146127618119829,0.0,0.0,0.0,0.0
2023-12-12,GB,6149.0,6149.0,6149.0,6200.0,6149.0,6149.0,6149.0,6250.0,5200.0,14,86086.0,5,12,12,2023,-0.0001626016260162233,0.0,0.0,0.0,0.0
2023-12-07,GB,6244.0,6244.0,6200.0,6150.0,6200.0,6200.0,6222.0,6250.0,5179.9,2,12444.0,2,7,12,2023,0.008294031549845426,-0.007046764894298526,0.0070967741935483875,0.0,-0.007046764894298526
2023-12-05,GB,6150.0,6150.0,6150.0,6250.0,6150.0,6150.0,6150.0,6250.0,5179.9,14,86100.0,1,5,12,2023,-0.008064516129032251,0.0,0.0,0.0,0.0
2023-12-04,GB,6250.0,6250.0,6250.0,6102.2,6250.0,6250.0,6250.0,6250.0,5179.9,5,31250.0,5,4,12,2023,0.016260162601626105,0.0,0.0,0.0,0.0
2023-12-01,GB,6111.0,6111.0,6100.01,6031.0,6100.01,6102.2,6102.21,6111.0,5013.03,10,61022.08,2,1,12,2023,-0.023648000000000002,-0.0014400261822942533,0.0018016363907599794,0.0,-0.001798396334478773
2023-11-30,GB,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6031.0,6100.01,5013.03,74,446294.0,4,30,11,2023,-0.011667923044147988,0.0,0.0,0.0,0.0
2023-11-21,GB,6031.0,6031.0,6031.0,6000.0,6031.0,6031.0,6031.0,6100.01,5013.03,4,24124.0,1,21,11,2023,0.0,0.0,0.0,0.0,0.0
2023-11-17,GB,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6000.0,6100.01,5013.03,8,48000.0,2,17,11,2023,-0.0051401094345879805,0.0,0.0,0.0,0.0
2023-11-15,GB,6000.0,6000.0,6000.0,6080.0,6000.0,6000.0,6000.0,6100.01,5013.03,4,24000.0,2,15,11,2023,0.0,0.0,0.0,0.0,0.0
2023-11-12,GB,6075.0,6080.0,6075.0,6084.89,6080.0,6080.0,6077.5,6100.01,5013.03,2,12155.0,2,12,11,2023,0.01333333333333342,0.0008230452674897119,0.0008230452674897119,0.0008230452674897119,0.0
2023-11-10,GB,6084.89,6084.89,6084.89,5960.11,6084.89,6084.89,6084.89,6100.01,5013.03,1,6084.89,1,10,11,2023,0.0008042763157896093,0.0,0.0,0.0,0.0
2023-11-02,GB,5960.14,5960.14,5960.11,6020.0,5960.11,5960.11,5960.12,6100.01,5000.0,5,29800.58,2,2,11,2023,-0.020506533396659754,-5.03343881194986e-06,5.033464147583658e-06,0.0,-5.03343881194986e-06
2023-10-31,GB,6050.0,6050.0,6020.0,5999.03,6020.0,6020.0,6021.67,6100.01,5000.0,36,216780.0,2,31,10,2023,0.01004847225974026,-0.0049586776859504135,0.0049833887043189366,0.0,-0.0049586776859504135
2023-10-26,GB,6009.9,6009.9,5955.0,5871.0,6000.0,5999.03,5976.68,6100.01,5000.0,161,962245.25,23,26,10,2023,-0.003483388704318968,-0.0018086823408043214,0.009219143576826135,0.0,-0.009134927369839705
2023-10-13,GB,5871.0,5871.0,5871.0,5871.0,5871.0,5871.0,5871.0,6100.01,5000.0,1,5871.0,1,13,10,2023,-0.021341783588346708,0.0,0.0,0.0,0.0
2023-10-12,GB,5871.0,5871.0,5871.0,5844.0,5871.0,5871.0,5871.0,6100.01,5000.0,14,82194.0,1,12,10,2023,0.0,0.0,0.0,0.0,0.0
2023-10-11,GB,5880.0,5880.0,5824.0,5820.0,5844.0,5844.0,5837.78,6100.01,5000.0,200,1167556.0,19,11,10,2023,-0.004598875830352567,-0.006122448979591836,0.009615384615384616,0.0,-0.009523809523809525
2023-10-10,GB,5835.8,5835.8,5820.0,5949.8,5820.0,5820.0,5835.72,6100.01,5000.0,200,1167144.2,12,10,10,2023,-0.004106776180698102,-0.002707426573905922,0.002714776632302437,0.0,-0.002707426573905922
2023-10-09,GB,5875.0,5949.8,5805.0,5875.0,5949.8,5949.8,5839.69,6100.01,5000.0,196,1144579.8,27,9,10,2023,0.022302405498281885,0.012731914893617052,0.024944013781223115,0.012731914893617052,-0.011914893617021277
2023-10-06,GB,5875.0,5875.0,5875.0,5805.0,5875.0,5875.0,5875.0,6100.01,4975.0,1,5875.0,1,6,10,2023,-0.01257185115466064,0.0,0.0,0.0,0.0
2023-10-03,GB,5805.0,5805.0,5805.0,5880.0,5805.0,5805.0,5805.0,6100.01,4975.0,1,5805.0,1,3,10,2023,-0.01191489361702125,0.0,0.0,0.0,0.0
2023-09-26,GB,5880.0,5880.0,5880.0,5875.0,5880.0,5880.0,5880.0,6100.01,4975.0,1,5880.0,1,26,9,2023,0.012919896640826822,0.0,0.0,0.0,0.0
2023-09-20,GB,5875.0,5875.0,5875.0,5841.01,5875.0,5875.0,5875.0,6100.01,4875.02,6,35250.0,2,20,9,2023,-0.0008503401360544505,0.0,0.0,0.0,0.0
2023-09-14,GB,5841.01,5841.01,5841.01,5826.03,5841.01,5841.01,5841.01,6100.01,4875.02,1,5841.01,1,14,9,2023,-0.005785531914893616,0.0,0.0,0.0,0.0
2023-09-13,GB,5826.03,5826.03,5826.03,5980.0,5826.03,5826.03,5826.03,6100.01,4875.02,1,5826.03,1,13,9,2023,-0.0025646249535612453,0.0,0.0,0.0,0.0
2023-09-08,GB,5969.99,5980.0,5969.99,5969.99,5980.0,5980.0,5970.43,6100.01,4875.02,23,137319.78,4,8,9,2023,0.026427944929909408,0.001676719726498741,0.001676719726498741,0.001676719726498741,0.0
2023-09-06,GB,5969.99,5969.99,5969.99,5915.0,5969.99,5969.99,5969.99,6100.01,4875.02,4,23879.96,2,6,9,2023,-0.0016739130434783034,0.0,0.0,0.0,0.0
2023-08-31,GB,5870.0,5915.0,5870.0,5870.0,5915.0,5915.0,5882.27,6100.01,4875.02,11,64705.0,5,31,8,2023,-0.00921107070531102,0.007666098807495741,0.007666098807495741,0.007666098807495741,0.0
2023-08-29,GB,5870.0,5870.0,5870.0,5870.0,5870.0,5870.0,5870.0,6100.01,4875.02,1,5870.0,1,29,8,2023,-0.0076077768385460764,0.0,0.0,0.0,0.0
2023-08-28,GB,5878.0,5878.0,5870.0,5870.0,5870.0,5870.0,5870.26,6100.01,4875.02,141,827707.0,7,28,8,2023,0.0,-0.0013610071452875127,0.001362862010221465,0.0,-0.0013610071452875127
2023-08-25,GB,5852.0,5899.99,5852.0,5871.0,5870.0,5870.0,5857.26,6100.01,4875.02,437,2559623.92,24,25,8,2023,0.0,0.0030758714969241286,0.008200615174299347,0.008200615174299347,0.0
2023-08-24,GB,5900.0,5900.0,5871.0,5873.25,5871.0,5871.0,5871.11,6100.01,4875.02,1379,8096254.0,63,24,8,2023,0.00017035775127771657,-0.004915254237288135,0.004939533299267587,0.0,-0.004915254237288135
2023-08-23,GB,5888.0,5889.99,5871.0,5899.99,5871.0,5873.25,5875.26,6100.01,4875.02,23,135130.99,4,23,8,2023,0.00038323965252939907,-0.002505095108695652,0.0032345426673479442,0.0003379755434782238,-0.002887228260869565
2023-08-22,GB,5815.01,5899.99,5815.01,5899.99,5899.99,5899.99,5836.26,6100.01,4875.02,8,46690.04,2,22,8,2023,0.004552845528455141,0.014613904361299388,0.014613904361299388,0.014613904361299388,0.0
2023-08-18,GB,5815.11,5899.99,5815.11,5900.0,5899.99,5899.99,5821.4,6100.01,4875.02,27,157177.73,2,18,8,2023,0.0,0.014596456472878435,0.014596456472878435,0.014596456472878435,0.0
2023-08-16,GB,5900.0,5900.0,5900.0,5870.0,5900.0,5900.0,5900.0,6100.01,4875.02,1,5900.0,1,16,8,2023,1.6949181269598768e-06,0.0,0.0,0.0,0.0
2023-08-14,GB,5985.0,5985.0,5870.0,5874.29,5870.0,5870.0,5955.41,6100.01,4875.02,8,47643.28,8,14,8,2023,-0.005084745762711895,-0.01921470342522974,0.019591141396933562,0.0,-0.01921470342522974
2023-08-04,GB,5874.29,5874.29,5874.29,5874.0,5874.29,5874.29,5874.29,6100.01,4875.02,1,5874.29,1,4,8,2023,0.000730834752981302,0.0,0.0,0.0,0.0
2023-08-03,GB,5873.99,5874.0,5873.99,5873.99,5874.0,5874.0,5874.0,6100.01,4875.02,89,522785.72,3,3,8,2023,-4.9367668262911835e-05,1.702420331021721e-06,1.702420331021721e-06,1.702420331021721e-06,0.0
2023-08-02,GB,5874.0,5874.0,5873.99,5900.0,5873.99,5873.99,5873.99,6100.01,4875.02,33,193841.73,7,2,8,2023,-1.7024174328028607e-06,-1.7024174327916716e-06,1.702420331021721e-06,0.0,-1.7024174327916716e-06
2023-07-27,GB,5900.0,5900.0,5900.0,5850.0,5900.0,5900.0,5900.0,6100.01,4875.02,26,153400.0,3,27,7,2023,0.004427995280890773,0.0,0.0,0.0,0.0
2023-07-25,GB,5850.0,5850.0,5850.0,5811.24,5850.0,5850.0,5850.0,6100.01,4875.02,22,128700.0,3,25,7,2023,-0.008474576271186418,0.0,0.0,0.0,0.0
2023-07-19,GB,5811.24,5811.24,5811.24,5859.0,5811.24,5811.24,5811.24,6100.01,4875.0,1,5811.24,1,19,7,2023,-0.006625641025641116,0.0,0.0,0.0,0.0
2023-07-17,GB,5860.0,5860.0,5859.0,5859.0,5859.0,5859.0,5859.91,6100.01,4875.0,11,64459.0,6,17,7,2023,0.00821855576434638,-0.00017064846416382253,0.00017067759003242875,0.0,-0.00017064846416382253
2023-07-13,GB,5859.0,5859.0,5859.0,5859.0,5859.0,5859.0,5859.0,6100.01,4851.0,25,146475.0,10,13,7,2023,0.0,0.0,0.0,0.0,0.0
2023-07-11,GB,5859.0,5859.0,5859.0,5800.0,5859.0,5859.0,5859.0,6100.01,4851.0,21,123039.0,3,11,7,2023,0.0,0.0,0.0,0.0,0.0
2023-07-04,GB,5803.08,5803.08,5800.0,5802.03,5800.0,5800.0,5800.93,6100.01,4851.0,40,232037.25,11,4,7,2023,-0.010069977811913322,-0.0005307526348077103,0.0005310344827586082,0.0,-0.0005307526348077103
2023-07-03,GB,5802.03,5802.03,5802.03,5852.25,5802.03,5802.03,5802.03,6100.01,4851.0,1,5802.03,1,3,7,2023,0.00034999999999985043,0.0,0.0,0.0,0.0
2023-06-30,GB,5852.25,5852.25,5852.25,5852.25,5852.25,5852.25,5852.25,6100.01,4851.0,20,117045.0,1,30,6,2023,0.008655591232723747,0.0,0.0,0.0,0.0
2023-06-23,GB,5875.0,5875.0,5852.25,5851.55,5852.25,5852.25,5866.19,6100.01,4851.0,8,46929.5,4,23,6,2023,0.0,-0.003872340425531915,0.0038873937374514075,0.0,-0.003872340425531915
2023-06-21,GB,5851.55,5851.55,5851.55,5999.0,5851.55,5851.55,5851.55,6100.01,4851.0,10,58515.5,2,21,6,2023,-0.00011961211499844637,0.0,0.0,0.0,0.0
2023-06-19,GB,5999.0,5999.0,5999.0,6025.0,5999.0,5999.0,5999.0,6100.01,4851.0,2,11998.0,1,19,6,2023,0.025198451692286516,0.0,0.0,0.0,0.0
2023-06-15,GB,6000.0,6025.0,6000.0,6000.0,6025.0,6025.0,6001.47,6100.01,4851.0,17,102025.0,5,15,6,2023,0.004334055675945914,0.004166666666666667,0.004166666666666667,0.004166666666666667,0.0
2023-06-12,GB,6000.0,6000.0,6000.0,5999.0,6000.0,6000.0,6000.0,6100.01,4851.0,1,6000.0,1,12,6,2023,-0.004149377593360981,0.0,0.0,0.0,0.0
2023-06-09,GB,5950.0,5999.0,5950.0,5950.0,5999.0,5999.0,5951.32,6100.01,4851.0,37,220199.0,2,9,6,2023,-0.0001666666666666483,0.00823529411764706,0.00823529411764706,0.00823529411764706,0.0
2023-06-06,GB,5950.0,5950.0,5950.0,5950.0,5950.0,5950.0,5950.0,6100.01,4851.0,12,71400.0,3,6,6,2023,-0.008168028004667427,0.0,0.0,0.0,0.0
2023-06-05,GB,5950.0,5950.0,5950.0,5950.0,5950.0,5950.0,5950.0,6100.01,4851.0,1,5950.0,1,5,6,2023,0.0,0.0,0.0,0.0,0.0
2023-06-02,GB,5950.0,5951.0,5950.0,5901.0,5950.0,5950.0,5950.07,6100.01,4851.0,15,89251.0,7,2,6,2023,0.0,0.0,0.0001680672268907563,0.0001680672268907563,0.0
2023-05-31,GB,5901.0,5901.0,5901.0,5950.0,5901.0,5901.0,5901.0,6100.01,4851.0,10,59010.0,2,31,5,2023,-0.008235294117647007,0.0,0.0,0.0,0.0
2023-05-30,GB,5950.01,5950.01,5950.0,5945.0,5950.0,5950.0,5950.01,6100.01,4851.0,6,35700.05,2,30,5,2023,0.008303677342823335,-1.6806694442897202e-06,1.6806722689442484e-06,0.0,-1.6806694442897202e-06
2023-05-26,GB,6000.0,6000.0,5945.0,5900.0,5945.0,5945.0,5952.86,6100.01,4851.0,35,208350.0,3,26,5,2023,-0.0008403361344537785,-0.009166666666666667,0.009251471825063078,0.0,-0.009166666666666667
2023-05-25,GB,5904.0,5904.0,5900.0,5920.0,5900.0,5900.0,5900.4,6100.01,4851.0,100,590040.0,5,25,5,2023,-0.007569386038687953,-0.0006775067750677507,0.0006779661016949153,0.0,-0.0006775067750677507
